id,order_id,product_id,quantity,unit_price,total_price,status,created_at,updated_at
189,01M0MX49WGK3AEFVHW52BX2W2Z,4116065CZMHNTR71A86YWAMC,15,350.00,5250.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
190,01M0MX49WG2VEM844BH9YSMAWE,411039DJMEE6FWS52GMATRN7,13,25.00,325.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
191,01M0MX49WGSSZ2W091FM76JZE6,409420087QNW2D06G06MH7JS,9,350.00,3150.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
192,01M0MX49WGSSZ2W091FM76JZE6,410258ZSW0QAXSVS8S3VV7TE,4,35.00,140.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
193,01M0MX49WGJ9QGX5T85XAKV115,411039DJMEE6FWS52GMATRN7,9,25.00,225.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
194,01M0MX49WGJ9QGX5T85XAKV115,412596TV7NC82RBGNTA0W8JZ,13,35.00,455.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
195,01M0MX49WGJ9QGX5T85XAKV115,413005KN3WGNAPH6NCQ5JCT9,12,350.00,4200.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
196,01M0MX49WGACSBHF2VXE66J891,409420087QNW2D06G06MH7JS,20,350.00,7000.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
197,01M0MX49WGACSBHF2VXE66J891,410258ZSW0QAXSVS8S3VV7TE,11,35.00,385.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
198,01M0MX49WG23ND8A517DSTQNPF,413005KN3WGNAPH6NCQ5JCT9,15,350.00,5250.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
200,01M0MX49WG6FPPPVS0GCB7BXCZ,4116065CZMHNTR71A86YWAMC,4,350.00,1400.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
201,01M0MX49WG6FPPPVS0GCB7BXCZ,4088862F2RR4FH8VD6HQ69ZM,18,350.00,6300.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
202,01M0MX49WGM74AVSW5DBFW52V1,411039DJMEE6FWS52GMATRN7,18,25.00,450.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
203,01M0MX49WGM74AVSW5DBFW52V1,41150684MEXX0KJ3HG4B279E,19,30.00,570.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
204,01M0MX49WGY2GJ95N8QCDTAMGP,4116065CZMHNTR71A86YWAMC,16,350.00,5600.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
205,01M0MX49WGY2GJ95N8QCDTAMGP,4082223DQAKGCJ8P0XHQQNB2,14,112.00,1568.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
206,01M0MX49WGY2GJ95N8QCDTAMGP,414773WE720HJ0P121AG8FHQ,2,350.00,700.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
207,01M0MX49WGQAJZPYV6SZMV47SY,4088862F2RR4FH8VD6HQ69ZM,12,350.00,4200.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
208,01M0MX49WGQAJZPYV6SZMV47SY,4116065CZMHNTR71A86YWAMC,12,350.00,4200.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
209,01M0MX49WGY1ZQWB8AK195NFVT,4138050CXS9PQSNF661Q1A1F,2,140.00,280.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
210,01M0MX49WGY1ZQWB8AK195NFVT,4162975Y25KN73W7KKDJGX6P,9,245.00,2205.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
211,01M0MX49WGY1ZQWB8AK195NFVT,409339V9MK4RHRG0A0XWT91W,4,485.00,1940.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
212,01M0MX49WGXKB3C4T9JSE63CMK,413005KN3WGNAPH6NCQ5JCT9,20,350.00,7000.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
213,01M0MX49WGC6266VSJCB0G1AWB,4088862F2RR4FH8VD6HQ69ZM,5,350.00,1750.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
214,01M0MX49WGC6266VSJCB0G1AWB,412596TV7NC82RBGNTA0W8JZ,7,35.00,245.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
215,01M0MX49WGWQ6BDMEBZBHKHQKZ,409339V9MK4RHRG0A0XWT91W,19,485.00,9215.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
216,01M0MX49WGWQ6BDMEBZBHKHQKZ,409339V9MK4RHRG0A0XWT91W,8,485.00,3880.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
217,01M0MX49WGWQ6BDMEBZBHKHQKZ,409892D87XEVH1ZTZXV5F6C1,5,155.00,775.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
218,01M0MX49WGCBEY9QRPXQ4QYSEG,41511344QHQDJBZ4FRV45NKC,18,350.00,6300.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
219,01M0MX49WG61EFKXDDJ3QCNFRP,411039DJMEE6FWS52GMATRN7,1,25.00,25.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
220,01M0MX49WGM38C4WMQ5JQE9CD1,412596TV7NC82RBGNTA0W8JZ,11,35.00,385.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
221,01M0MX49WG38NFG93S4ZNVJDC2,41511344QHQDJBZ4FRV45NKC,14,350.00,4900.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
222,01M0MX49WG2MV8XQ4FMD82GHVK,411921G8X1MT1A4Z5EPH3YP4,15,30.00,450.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
224,01M0MX49WG7QDXJZKJJH6Z6S49,411039DJMEE6FWS52GMATRN7,17,25.00,425.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
226,01M0MX49WG65BRX0CC0QHN9A7V,411921G8X1MT1A4Z5EPH3YP4,15,30.00,450.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
227,01M0MX49WGDSA5YWSS7ZRNT4SD,4082223DQAKGCJ8P0XHQQNB2,5,112.00,560.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
228,01M0MX49WGDSA5YWSS7ZRNT4SD,413521JP1792738MBB68XMK5,5,350.00,1750.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
234,01M0MX49WGAK3M7ZJJX07KA476,41150684MEXX0KJ3HG4B279E,11,30.00,330.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
235,01M0MX49WGGBZABQ5SY31H6VSW,4116065CZMHNTR71A86YWAMC,11,350.00,3850.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
236,01M0MX49WGGBZABQ5SY31H6VSW,41150684MEXX0KJ3HG4B279E,11,30.00,330.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
237,01M0MX49WGGBZABQ5SY31H6VSW,411039DJMEE6FWS52GMATRN7,9,25.00,225.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
238,01M0MX49WG6GBQAF7BGH9XTYMD,411921G8X1MT1A4Z5EPH3YP4,3,30.00,90.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
239,01M0MX49WG6GBQAF7BGH9XTYMD,413521JP1792738MBB68XMK5,3,350.00,1050.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
240,01M0MX49WG6GBQAF7BGH9XTYMD,413521JP1792738MBB68XMK5,14,350.00,4900.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
241,01M0MX49WGEVBNN8GR7QSTQ2TH,41511344QHQDJBZ4FRV45NKC,18,350.00,6300.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
242,01M0MX49WGEVBNN8GR7QSTQ2TH,407702R5D86R3CBB81E3X29M,19,350.00,6650.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
246,01M0MX49WGM84BF1SMZX9A508M,412596TV7NC82RBGNTA0W8JZ,17,35.00,595.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
247,01M0MX49WG4252M0EQ8QBY6C5T,4088862F2RR4FH8VD6HQ69ZM,4,350.00,1400.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
248,01M0MX49WG4252M0EQ8QBY6C5T,4138050CXS9PQSNF661Q1A1F,18,140.00,2520.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
249,01M0MX49WGXZGSE6CJ5W6X8KH2,412596TV7NC82RBGNTA0W8JZ,8,35.00,280.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
250,01M0MX49WGXZGSE6CJ5W6X8KH2,41150684MEXX0KJ3HG4B279E,18,30.00,540.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
254,01M0MX49WGVZXA01N0CB9JJXRE,409892D87XEVH1ZTZXV5F6C1,12,155.00,1860.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
255,01M0MX49WGVZXA01N0CB9JJXRE,409420087QNW2D06G06MH7JS,6,350.00,2100.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
258,01M0MX49WGN8MPE73ZYT2HWRDX,4162975Y25KN73W7KKDJGX6P,14,245.00,3430.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
259,01M0MX49WG5YB59TWGVXDSWZHQ,416951J7FD3NBDV1MM1QS36H,11,415.00,4565.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
260,01M0MX49WG5YB59TWGVXDSWZHQ,412596TV7NC82RBGNTA0W8JZ,20,35.00,700.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
261,01M0MX49WGGD30RGZBZE48RNC3,417359ZGZV0QNH8M3DEYW8G5,20,350.00,7000.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
262,01M0MX49WG899B59DPMKAS3Q80,416496PKZM0T9NY433H8KP6M,14,30.00,420.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
263,01M0MX49WG899B59DPMKAS3Q80,411921G8X1MT1A4Z5EPH3YP4,20,30.00,600.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
264,01M0MX49WGCP5G7E6SA4CSYT7F,408186TJ449WSVW673RWDK4X,4,30.00,120.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
265,01M0MX49WGE1RGPWEHV08AM5SA,411039DJMEE6FWS52GMATRN7,19,25.00,475.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
266,01M0MX49WGE1RGPWEHV08AM5SA,411921G8X1MT1A4Z5EPH3YP4,17,30.00,510.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
267,01M0MX49WG7XKZ335GVP0F0BPP,4082223DQAKGCJ8P0XHQQNB2,2,112.00,224.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
268,01M0MX49WG7XKZ335GVP0F0BPP,409420087QNW2D06G06MH7JS,7,350.00,2450.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
269,01M0MX49WG70DRF21ET81FBM0J,414773WE720HJ0P121AG8FHQ,10,350.00,3500.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
270,01M0MX49WGMMR6KVVA9H6VVTRK,41150684MEXX0KJ3HG4B279E,6,30.00,180.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
271,01M0MX49WGMMR6KVVA9H6VVTRK,41511344QHQDJBZ4FRV45NKC,13,350.00,4550.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
272,01M0MX49WGW1JP4PT348QNCJTN,410258ZSW0QAXSVS8S3VV7TE,12,35.00,420.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
273,01M0MX49WGW1JP4PT348QNCJTN,413521JP1792738MBB68XMK5,13,350.00,4550.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
274,01M0MX49WGW1JP4PT348QNCJTN,407702R5D86R3CBB81E3X29M,14,350.00,4900.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
279,01M0MX49WGF9BWPG037F8DW7S4,416496PKZM0T9NY433H8KP6M,12,30.00,360.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
280,01M0MX49WGF9BWPG037F8DW7S4,413521JP1792738MBB68XMK5,14,350.00,4900.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
281,01M0MX49WGF9BWPG037F8DW7S4,4116065CZMHNTR71A86YWAMC,8,350.00,2800.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
285,01M0MX49WGR3C7SVBDEE5BKPPF,4116065CZMHNTR71A86YWAMC,17,350.00,5950.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
286,01M0MX49WGR3C7SVBDEE5BKPPF,408186TJ449WSVW673RWDK4X,7,30.00,210.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
287,01M0MX49WGR3C7SVBDEE5BKPPF,4138050CXS9PQSNF661Q1A1F,12,140.00,1680.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
288,01M0MX49WG66S681CJJ2HTWB9W,414773WE720HJ0P121AG8FHQ,7,350.00,2450.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
292,01M0MX49WGYNNV8051W92JD8QC,413005KN3WGNAPH6NCQ5JCT9,20,350.00,7000.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
293,01M0MX49WGYNNV8051W92JD8QC,409892D87XEVH1ZTZXV5F6C1,11,155.00,1705.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
294,01M0MX49WGYNNV8051W92JD8QC,41511344QHQDJBZ4FRV45NKC,15,350.00,5250.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
298,01M0MX49WGHPT6VM2MVE0CZT9H,407702R5D86R3CBB81E3X29M,2,350.00,700.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
299,01M0MX49WGHPT6VM2MVE0CZT9H,4138050CXS9PQSNF661Q1A1F,10,140.00,1400.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
301,01M0MX49WG41XHT6C361BDBN8W,410258ZSW0QAXSVS8S3VV7TE,2,35.00,70.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
302,01M0MX49WG41XHT6C361BDBN8W,416496PKZM0T9NY433H8KP6M,19,30.00,570.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
303,01M0MX49WG41XHT6C361BDBN8W,413005KN3WGNAPH6NCQ5JCT9,7,350.00,2450.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
311,01M0MX49WGM4X8XR7MVYBRGS8K,413005KN3WGNAPH6NCQ5JCT9,11,350.00,3850.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
312,01M0MX49WGVK2JVBWATZFDC2FP,411039DJMEE6FWS52GMATRN7,13,25.00,325.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
313,01M0MX49WGVK2JVBWATZFDC2FP,416951J7FD3NBDV1MM1QS36H,9,415.00,3735.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
314,01M0MX49WGVK2JVBWATZFDC2FP,411039DJMEE6FWS52GMATRN7,20,25.00,500.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
315,01M0MX49WGWCYZW025FKDREAYE,411039DJMEE6FWS52GMATRN7,5,25.00,125.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
316,01M0MX49WGWCYZW025FKDREAYE,4138050CXS9PQSNF661Q1A1F,10,140.00,1400.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
317,01M0MX49WGWCYZW025FKDREAYE,413005KN3WGNAPH6NCQ5JCT9,13,350.00,4550.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
321,01M0MX49WGGXHQKFR7F7MGGSYF,416951J7FD3NBDV1MM1QS36H,6,415.00,2490.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
322,01M0MX49WGGXHQKFR7F7MGGSYF,409339V9MK4RHRG0A0XWT91W,11,485.00,5335.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
323,01M0MX49WGZ490F5TRFQEP0WRQ,41511344QHQDJBZ4FRV45NKC,3,350.00,1050.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
324,01M0MX49WGAPG5SZDEH3Q5YFA2,408186TJ449WSVW673RWDK4X,18,30.00,540.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
325,01M0MX49WGPDND4QZYC2GQCF3V,4082223DQAKGCJ8P0XHQQNB2,5,112.00,560.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
326,01M0MX49WGPDND4QZYC2GQCF3V,4082223DQAKGCJ8P0XHQQNB2,13,112.00,1456.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
327,01M0MX49WG7TY8WZS5WPG44048,4082223DQAKGCJ8P0XHQQNB2,6,112.00,672.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
328,01M0MX49WG7TY8WZS5WPG44048,416496PKZM0T9NY433H8KP6M,2,30.00,60.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
329,01M0MX49WG7TY8WZS5WPG44048,41150684MEXX0KJ3HG4B279E,12,30.00,360.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
330,01M0MX49WG9278Y4NGZXDJACP3,416951J7FD3NBDV1MM1QS36H,15,415.00,6225.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
331,01M0MX49WG9278Y4NGZXDJACP3,4088862F2RR4FH8VD6HQ69ZM,18,350.00,6300.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
332,01M0MX49WG9278Y4NGZXDJACP3,4088862F2RR4FH8VD6HQ69ZM,10,350.00,3500.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
333,01M0MX49WGT6D7JZW2H19E11JN,4138050CXS9PQSNF661Q1A1F,19,140.00,2660.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
336,01M0MX49WGR0V19BRFK2FN2GS8,41511344QHQDJBZ4FRV45NKC,9,350.00,3150.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
337,01M0MX49WGR0V19BRFK2FN2GS8,407702R5D86R3CBB81E3X29M,16,350.00,5600.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
338,01M0MX49WGR0V19BRFK2FN2GS8,4138050CXS9PQSNF661Q1A1F,18,140.00,2520.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
339,01M0MX49WGP2N4YZDVCBSMZH5H,4116065CZMHNTR71A86YWAMC,10,350.00,3500.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
340,01M0MX49WGP2N4YZDVCBSMZH5H,413521JP1792738MBB68XMK5,6,350.00,2100.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
341,01M0MX49WGP2N4YZDVCBSMZH5H,414773WE720HJ0P121AG8FHQ,15,350.00,5250.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
342,01M0MX49WG4GTJNGZ371J968R9,413521JP1792738MBB68XMK5,8,350.00,2800.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
343,01M0MX49WG4GTJNGZ371J968R9,416496PKZM0T9NY433H8KP6M,12,30.00,360.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
344,01M0MX49WGHMXFBHBF0NN8XEAY,408186TJ449WSVW673RWDK4X,12,30.00,360.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
345,01M0MX49WGHMXFBHBF0NN8XEAY,4088862F2RR4FH8VD6HQ69ZM,13,350.00,4550.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
346,01M0MX49WGSJMYNWJ3CDGN7KAF,409892D87XEVH1ZTZXV5F6C1,4,155.00,620.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
347,01M0MX49WGT325HH6A16PDJTVH,407702R5D86R3CBB81E3X29M,10,350.00,3500.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
348,01M0MX49WG6P4B8J61TM7KPGX4,41085841ZKREWJPCC4PWVWR7,16,15.00,240.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
350,01M0MX49WGACBZW2KWJR653RYF,4082223DQAKGCJ8P0XHQQNB2,17,112.00,1904.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
351,01M0MX49WGACBZW2KWJR653RYF,41150684MEXX0KJ3HG4B279E,4,30.00,120.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
352,01M0MX49WGACBZW2KWJR653RYF,416951J7FD3NBDV1MM1QS36H,8,415.00,3320.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
353,01M0MX49WG57F33G3AQMHE7CWB,41150684MEXX0KJ3HG4B279E,20,30.00,600.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
354,01M0MX49WGX2K3QAJ06AJR7NGH,4082223DQAKGCJ8P0XHQQNB2,18,112.00,2016.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
355,01M0MX49WGX2K3QAJ06AJR7NGH,409420087QNW2D06G06MH7JS,17,350.00,5950.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
356,01M0MX49WGMRQNFAF9D7JZH8CB,416951J7FD3NBDV1MM1QS36H,14,415.00,5810.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
358,01M0MX49WGAB1M5MJP18ECN0R1,408186TJ449WSVW673RWDK4X,12,30.00,360.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
359,01M0MX49WGPE61GAAB6DK5HDZP,408186TJ449WSVW673RWDK4X,17,30.00,510.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
360,01M0MX49WGPE61GAAB6DK5HDZP,410258ZSW0QAXSVS8S3VV7TE,1,35.00,35.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
361,01M0MX49WGPE61GAAB6DK5HDZP,4162975Y25KN73W7KKDJGX6P,16,245.00,3920.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
364,01M0MX49WGRPH96BFKCCFKKQE5,413005KN3WGNAPH6NCQ5JCT9,4,350.00,1400.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
365,01M0MX49WGRPH96BFKCCFKKQE5,412596TV7NC82RBGNTA0W8JZ,11,35.00,385.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
366,01M0MX49WGRPH96BFKCCFKKQE5,41511344QHQDJBZ4FRV45NKC,2,350.00,700.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
370,01M0MX49WGTDV4RE2K88YFK0KB,407702R5D86R3CBB81E3X29M,10,350.00,3500.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
371,01M0MX49WGTDV4RE2K88YFK0KB,409339V9MK4RHRG0A0XWT91W,2,485.00,970.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
372,01M0MX49WGTGFNP29VY1ZTE988,416951J7FD3NBDV1MM1QS36H,17,415.00,7055.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
373,01M0MX49WGTGFNP29VY1ZTE988,4162975Y25KN73W7KKDJGX6P,18,245.00,4410.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
374,01M0MX49WGRM47Z9D0EWEQZWP7,409339V9MK4RHRG0A0XWT91W,10,485.00,4850.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
375,01M0MX49WGRM47Z9D0EWEQZWP7,4138050CXS9PQSNF661Q1A1F,2,140.00,280.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
376,01M0MX49WGRM47Z9D0EWEQZWP7,413005KN3WGNAPH6NCQ5JCT9,11,350.00,3850.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
377,01M0MX49WGP8KRT5QNS06393A4,41150684MEXX0KJ3HG4B279E,13,30.00,390.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
378,01M0MX49WGP8KRT5QNS06393A4,416496PKZM0T9NY433H8KP6M,13,30.00,390.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
379,01M0MX49WG9T0WSMKBMAARSBGW,41085841ZKREWJPCC4PWVWR7,16,15.00,240.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
380,01M0MX49WG9T0WSMKBMAARSBGW,4138050CXS9PQSNF661Q1A1F,17,140.00,2380.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
381,01M0MX49WGF08WJX5GZ5FPXJ4K,41150684MEXX0KJ3HG4B279E,3,30.00,90.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
382,01M0MX49WGF08WJX5GZ5FPXJ4K,41150684MEXX0KJ3HG4B279E,20,30.00,600.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
