id,status,freezer_id,account_id,user_id,created_at,updated_at,origin,destination
01KZV5Q32F2R4TR6E1DJ09YK6Q,pullout by distributor,01KZRTCK0EW34YQN3FKXZ8TVGE,01KZRRGW14J5MRZ241JHXYMPE5,01KZRW4877TRFEBWEFKEZC1X5H,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14A7VW9HY70W2ZKDCX,01KZRRGW14MXEWF9HMYNXVS5ER
01KZV5Q32FKNMBNV62FEC7B9DC,deployment,01KZRTCK0CBXEG1ZT841426ERM,01KZRRGW14KVWBG89MRPJPJBXC,01KZRW4877JGM1JN0BBQ9YM7WK,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14Y65J9N71RS7C99PT,01KZRRGW147SW8PDR6Z12DT4B9
01KZV5Q32GWMZHA129CSH0022K,pullout by distributor,01KZRTCK09RQHMVGFDXFCR9332,01KZRRGW14KVWBG89MRPJPJBXC,01KZRW487741KD7GWF4QB79EFH,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14FX4FRK4R4E3MKR5J,01KZRRGW142RC6MARTSS19R7GK
01KZV5Q32GSG5PJ5CRQ4XDWRVG,for replacement - broken unit,01KZRTCK0GBTKTBM7T570JY27A,01KZRRGW1448AZYH3Y9E70DS21,01KZRW48779V159SGJGWDHBYTJ,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14XPKB44H9B6WS515H,01KZRRGW14SVP3PKMRRXC2J621
01KZV5Q32GRMRTM16AYVVQWR36,pullout by distributor,01KZRTCK0GNFC86CEGEH9G48FS,01KZRRGW142XAJ3EN2YJAF1HJB,01KZRW4877JD5H1HZVRFSFTM98,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14VWS3587600FPGYJJ,01KZRRGW1448AZYH3Y9E70DS21
01KZV5Q32GZAV833B09PW6XMZX,pullout by dealer,01KZRTCK0AJ6TTHR7HEP32ZGH0,01KZRRGW14FX4FRK4R4E3MKR5J,01KZRW4877VZEYQPDKKQXF13AV,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14THZB9B34PPHZSFE2,01KZRRGW143DR9TSRKKQDPRDKM
01KZV5Q32GAHK3ZGCG1AZH57Z8,for pullout,01KZRTCK0AE1Z1A7VY2VZAB2QN,01KZRRGW14JQ7JEW5HBDS8P7VJ,01KZRW48778X9EQJ3KN65YC121,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14RBSVD8GEY7WA5YWC,01KZRRGW14K9GDB2KGW0SVFJBM
01KZV5Q32GRHGP36EFB43D9QC1,for replacement - broken unit,01KZRTCK0CC0HGPX4D3KT1ED57,01KZRRGW142RC6MARTSS19R7GK,01KZRW48771S3VZMTY431CY71G,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14N5VHBCMAJGNJ0GJH,01KZRRGW14X9Y2N7Y1J43BS87F
01KZV5Q32GM1QXBEYST58R8Z7V,for upgrade,01KZRTCK0CJJKTTP3ZYEWWJE3T,01KZRRGW14VWS3587600FPGYJJ,01KZRW4877J6H9QTAKXMT8A2FE,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14VWS3587600FPGYJJ,01KZRRGW14WSB3JJJKQDEREKF3
01KZV5Q32GTMTQZPG4XQC0W9VW,for replacement - broken unit,01KZRTCK0BMV0VC8R2MB5ED4VH,01KZRRGW14W9JF1K1J0X6X34N8,01KZRW4877B3D0MZHS3AQRJ814,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14MXEWF9HMYNXVS5ER,01KZRRGW14X04WHWJ78QR6J8H3
01KZV5Q32GACF0JV0PR5T9WFXX,pullout by distributor,01KZRTCK0ANE4VVNP7M9Q0A1D7,01KZRRGW14MXEWF9HMYNXVS5ER,01KZRW4877F027DTG1RSTES089,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14SVP3PKMRRXC2J621,01KZRRGW14G35YB41SN7AN85CV
01KZV5Q32GB2WMQW4JG9DV6KM2,for upgrade,01KZRTCK0B0ET9WRBR0G21QAK9,01KZRRGW14K9GDB2KGW0SVFJBM,01KZRW4877QESJQX4TK48W4NS1,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW140MQ9ZE887EQDG87Z,01KZRRGW14W9JF1K1J0X6X34N8
01KZV5Q32G267E0D8CAKR6SAT0,deployment,01KZRTCK0AK305Q92JNJ1FVX13,01KZRRGW14XPKB44H9B6WS515H,01KZRW48774CQFFFPSV57ZNBPR,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14N9EVMX0Z1ZRJRRAH,01KZRRGW14JQ7JEW5HBDS8P7VJ
01KZV5Q32G44HSDDWWDYFBN0QQ,deployment,01KZRTCK09PCCNS10DCCW33HEX,01KZRRGW14K9GDB2KGW0SVFJBM,01KZRW48773C4ZFCJ993MWDQBY,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW142XAJ3EN2YJAF1HJB,01KZRRGW14EVYGVAR1F5M4N714
01KZV5Q32GBJSF29R9H3SM9Y3Y,pullout by distributor,01KZRTCK0DHJQ0BH909V6C9ZWP,01KZRRGW14JQ7JEW5HBDS8P7VJ,01KZRW4877Z8TPYQZSPSR7KQ3R,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW142RC6MARTSS19R7GK,01KZRRGW1442K27HM42RTFZG1M
01KZV5Q32GNRK3Q9VJRBY4CQ71,for replacement - broken unit,01KZRTCK0C3AA53Q449TFB27JW,01KZRRGW14200T0G4QVVJEZMW1,01KZRW48771S3VZMTY431CY71G,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14W9JF1K1J0X6X34N8,01KZRRGW14200T0G4QVVJEZMW1
01KZV5Q32GSN7JBTCESBKP2H8Z,for replacement - broken unit,01KZRTCK0AMP43S2KEKS9TB4MA,01KZRRGW14KMGR1H2QPNVXB420,01KZRW4877T3XV4P4JY2BTWW8J,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14KMGR1H2QPNVXB420,01KZRRGW14WH1V6PTWDSASC4XK
01KZV5Q32G9STD98YKXZEEY9JX,pullout by dealer,01KZRTCK09THP8KMY713KEC42C,01KZRRGW14THZB9B34PPHZSFE2,01KZRW4877570TMPXQJ6F3CTPG,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14J5MRZ241JHXYMPE5,01KZRRGW147SW8PDR6Z12DT4B9
01KZV5Q32G4MZS5J3G8T2XMXQR,deployment,01KZRTCK0GD8AF8BTK4T4B9DJD,01KZRRGW14KBMMYGKVHMX9RQD8,01KZRW4877V5PZPAVH7Z3DSPSZ,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW1442K27HM42RTFZG1M,01KZRRGW14FX4FRK4R4E3MKR5J
01KZV5Q32GRFDXDJWNRNKWZ4JY,pullout by distributor,01KZRTCK0GB6EC5TCGDNRBC08Y,01KZRRGW14THZB9B34PPHZSFE2,01KZRW48771BV67J8RNDGKP3AK,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14G35YB41SN7AN85CV,01KZRRGW14WSB3JJJKQDEREKF3
01KZV5Q32GZNE028W86R30CHBV,for pullout,01KZRTCK099CJR80GFY52Q88JH,01KZRRGW14SVP3PKMRRXC2J621,01KZRW4877FZS8TFJN9ZMN5RWV,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW142XAJ3EN2YJAF1HJB,01KZRRGW14JQ7JEW5HBDS8P7VJ
01KZV5Q32GNKFHB0K0JS15TWD9,pullout by distributor,01KZRTCK0BV6TQ5EWMBW49ZN4E,01KZRRGW14DC1V4DFEXXX74JBW,01KZRW4877B9B3MX4SDENM2X4F,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14X04WHWJ78QR6J8H3,01KZRRGW143XAZME28X8CPEY8S
01KZV5Q32GE7G4027P39PSJ3VX,for upgrade,01KZRTCK0CEC6WXS6MCDM4NNWC,01KZRRGW14W9JF1K1J0X6X34N8,01KZRW48779R4JNZ47ZW2T3PQB,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14KMGR1H2QPNVXB420,01KZRRGW1448AZYH3Y9E70DS21
01KZV5Q32GAQW35C93G0QGV40D,for upgrade,01KZRTCK09MV1Y5NEZ6VXE3HS1,01KZRRGW14MXEWF9HMYNXVS5ER,01KZRW48778GNNZ5BFJZ0VXNNN,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW146F8C4946XJM2S6EC,01KZRRGW14EVYGVAR1F5M4N714
01KZV5Q32GQ6GX6NB0W4AFQDW0,pullout by distributor,01KZRTCK090THH65VT7Z8XH6DP,01KZRRGW14N56M3HGFGXE3FN5T,01KZRW487741KD7GWF4QB79EFH,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14N56M3HGFGXE3FN5T,01KZRRGW14KMGR1H2QPNVXB420
01KZV5Q32GKYZ57J4G48XPFGSS,for replacement - broken unit,01KZRTCK09GPF9GZPNA2A2Y4M8,01KZRRGW14Y65J9N71RS7C99PT,01KZRW4877TQ7065A4RCCYE8SH,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14X04WHWJ78QR6J8H3,01KZRRGW14JQ7JEW5HBDS8P7VJ
01KZV5Q32GPZXJ7Z6HBP8T1360,for replacement - broken unit,01KZRTCK09FAC0GX95W662NY1E,01KZRRGW146F8C4946XJM2S6EC,01KZRW4877K9M9E39HTSQE6N4Q,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14N56M3HGFGXE3FN5T,01KZRRGW1442K27HM42RTFZG1M
01KZV5Q32GXDP3THCHQ9F5NFBG,pullout by distributor,01KZRTCK09CJ6HP50ZGWAQY2QQ,01KZRRGW14VWS3587600FPGYJJ,01KZRW4877V5PZPAVH7Z3DSPSZ,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14200T0G4QVVJEZMW1,01KZRRGW14K9GDB2KGW0SVFJBM
01KZV5Q32GPMC91J25DHD8RDVS,for pullout,01KZRTCK0EKN2D2B328YJ1WW2H,01KZRRGW142XAJ3EN2YJAF1HJB,01KZRW4877QYTMJX48NHFYBFCC,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW1448AZYH3Y9E70DS21,01KZRRGW14XPKB44H9B6WS515H
01KZV5Q32G7X1SQ5FN50197Z3X,for downgrade,01KZRTCK0EAFH5TWYC1JCSMC1N,01KZRRGW14J5MRZ241JHXYMPE5,01KZRW4877B4VKB2E5TT4BWFP8,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW143DR9TSRKKQDPRDKM,01KZRRGW14A7VW9HY70W2ZKDCX
01KZV5Q32GZA0KYMKAVBG196Q2,for pullout,01KZRTCK0AFWS87JG0W01SNZHE,01KZRRGW14N5VHBCMAJGNJ0GJH,01KZRW4877W4J1M6PJM0QPSR4V,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14PHE1YJB3BS55XR3K,01KZRRGW143DR9TSRKKQDPRDKM
01KZV5Q32G7BMQZKYAAMBZC1Y6,for upgrade,01KZRTCK0G4FH27JKTQD3JC1JE,01KZRRGW14G35YB41SN7AN85CV,01KZRW4877FZS8TFJN9ZMN5RWV,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14X9Y2N7Y1J43BS87F,01KZRRGW1448AZYH3Y9E70DS21
01KZV5Q32GNQJEBNYHSM8AA39R,for pullout,01KZRTCK09DHFCMHQNJX94Z9BG,01KZRRGW14N9EVMX0Z1ZRJRRAH,01KZRW48778X9EQJ3KN65YC121,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14DC1V4DFEXXX74JBW,01KZRRGW146F8C4946XJM2S6EC
01KZV5Q32HF05CY8H93V3D6VYG,pullout by dealer,01KZRTCK0D0T9KQRQB997BVJZY,01KZRRGW142XAJ3EN2YJAF1HJB,01KZRW4877T3XV4P4JY2BTWW8J,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14RBSVD8GEY7WA5YWC,01KZRRGW14THZB9B34PPHZSFE2
01KZV5Q32HSDFRK5QK3A6G1NRZ,pullout by distributor,01KZRTCK09T1NQMD9NFP2XS7PH,01KZRRGW14KMGR1H2QPNVXB420,01KZRW48779R4JNZ47ZW2T3PQB,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14A7VW9HY70W2ZKDCX,01KZRRGW14EVYGVAR1F5M4N714
01KZV5Q32HTA9NH0KEMZP40CJ1,deployment,01KZRTCK0CNX0QY6P7ZKNTK327,01KZRRGW1442K27HM42RTFZG1M,01KZRW4877EFAE21HQ86WYE6X8,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14G35YB41SN7AN85CV,01KZRRGW140MQ9ZE887EQDG87Z
01KZV5Q32H1K263GFA3EZBWWDQ,for pullout,01KZRTCK0FJ204TWAYFAFB4EAF,01KZRRGW14N56M3HGFGXE3FN5T,01KZRW48771BV67J8RNDGKP3AK,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14THZB9B34PPHZSFE2,01KZRRGW140MQ9ZE887EQDG87Z
01KZV5Q32H8VJQC1893HTKM1Z3,deployment,01KZRTCK0GD3KSYHKYZ817VG0Q,01KZRRGW14X04WHWJ78QR6J8H3,01KZRW4877V0J57H3JPGGS28WZ,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14PHE1YJB3BS55XR3K,01KZRRGW14200T0G4QVVJEZMW1
01KZV5Q32HSP8X4AKDKPX3FXYY,for replacement - broken unit,01KZRTCK09BBH1YX3X7ZTJQ3YB,01KZRRGW14Z2V2BPKDSQ6DKV67,01KZRW4877HQV77AK3B14GNXZ1,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14WSB3JJJKQDEREKF3,01KZRRGW146F8C4946XJM2S6EC
01KZV5Q32HP13E0D14TZHV8ATM,pullout by distributor,01KZRTCK0ETXRGC98V4XRVR8AN,01KZRRGW14FX4FRK4R4E3MKR5J,01KZRW4877T3XV4P4JY2BTWW8J,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW146F8C4946XJM2S6EC,01KZRRGW147SW8PDR6Z12DT4B9
01KZV5Q32HQS2X3EDEB21MMK1P,pullout by distributor,01KZRTCK08K2T65SFFGMW00359,01KZRRGW14N56M3HGFGXE3FN5T,01KZRW487701VM9C8JDQAVM50G,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW142XAJ3EN2YJAF1HJB,01KZRRGW14FX4FRK4R4E3MKR5J
01KZV5Q32HZE7Z9406TGA9FJ9M,for upgrade,01KZRTCK0GZ7RKY3M73CPHDFCK,01KZRRGW14WSB3JJJKQDEREKF3,01KZRW4877AMSR96T952JSFTS6,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14J5MRZ241JHXYMPE5,01KZRRGW14FX4FRK4R4E3MKR5J
01KZV5Q32HBQ1MS14R2B6KHFF0,pullout by dealer,01KZRTCK0HAFXMSMEWT5R0CHVR,01KZRRGW14THZB9B34PPHZSFE2,01KZRW4877GVVZRA6JKSTGEVNK,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14MXEWF9HMYNXVS5ER,01KZRRGW14G35YB41SN7AN85CV
01KZV5Q32HHY4SGSAA81TMAG12,pullout by distributor,01KZRTCK0CC1J9ZE3R671PHB32,01KZRRGW142RC6MARTSS19R7GK,01KZRW4877A147WBBGMNMTXNA3,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW146F8C4946XJM2S6EC,01KZRRGW14KVWBG89MRPJPJBXC
01KZV5Q32HHTQ5RVQ12CFF9C15,deployment,01KZRTCK0GAPT4H87ZJ94VTE39,01KZRRGW14J5MRZ241JHXYMPE5,01KZRW4877S7NXK01W1S3HFM9Z,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14K9GDB2KGW0SVFJBM,01KZRRGW14DC1V4DFEXXX74JBW
01KZV5Q32H7DEJBEEG7WH5N56V,for downgrade,01KZRTCK0BNB7XBCVZAQ2AR9M1,01KZRRGW14FX4FRK4R4E3MKR5J,01KZRW4877MFF924CSKP3J6WW4,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW142RC6MARTSS19R7GK,01KZRRGW14N9EVMX0Z1ZRJRRAH
01KZV5Q32HQJSH80YR7BFY3BQ1,pullout by dealer,01KZRTCK0FGWAZT5HV7QPT7GD3,01KZRRGW143DR9TSRKKQDPRDKM,01KZRW48774CQFFFPSV57ZNBPR,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW1442K27HM42RTFZG1M,01KZRRGW1448AZYH3Y9E70DS21
01KZV5Q32H1WAPNEN2T00XN0M9,deployment,01KZRTCK09PJAFN0927Z11SSXG,01KZRRGW143XAZME28X8CPEY8S,01KZRW4877R9Q45MFW4A93MM51,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14FX4FRK4R4E3MKR5J,01KZRRGW14PHE1YJB3BS55XR3K
01KZV5Q32HEW7VV7QCTDKQ6REY,for replacement - broken unit,01KZRTCK0EEN6QKPGVEK3Y94H0,01KZRRGW14A7VW9HY70W2ZKDCX,01KZRW4877F027DTG1RSTES089,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14MXEWF9HMYNXVS5ER,01KZRRGW14JQ7JEW5HBDS8P7VJ
01KZV5Q32HMFFZZ0HEW7XGWGDG,pullout by distributor,01KZRTCK0FJ204TWAYFAFB4EAF,01KZRRGW14G35YB41SN7AN85CV,01KZRW48773TK4Y7T9N1T5N0JM,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14VWS3587600FPGYJJ,01KZRRGW14N9EVMX0Z1ZRJRRAH
01KZV5Q32HK53B6949BQV2RV5E,for pullout,01KZRTCK09W43PB8H7GTEZPBE9,01KZRRGW14K9GDB2KGW0SVFJBM,01KZRW4877V5PZPAVH7Z3DSPSZ,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14200T0G4QVVJEZMW1,01KZRRGW14X04WHWJ78QR6J8H3
01KZV5Q32HFF20C5801X2KGZDB,pullout by dealer,01KZRTCK0CF1GTBQJAE1TKCT6Z,01KZRRGW1448AZYH3Y9E70DS21,01KZRW4877QZNEVFAY7G115HT9,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW140MQ9ZE887EQDG87Z,01KZRRGW14K9GDB2KGW0SVFJBM
01KZV5Q32HA4DKKVHFCT2YMXZC,for upgrade,01KZRTCK0EZ23VHVB0YEESQ8B4,01KZRRGW14X04WHWJ78QR6J8H3,01KZRW4877MED929DRBY96SNBC,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14XPKB44H9B6WS515H,01KZRRGW140MQ9ZE887EQDG87Z
01KZV5Q32H16E5GSA2S8KV9W6H,for upgrade,01KZRTCK0E9VRXB2X1X784NBCE,01KZRRGW14KMGR1H2QPNVXB420,01KZRW4877B3D0MZHS3AQRJ814,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14WH1V6PTWDSASC4XK,01KZRRGW14JQ7JEW5HBDS8P7VJ
01KZV5Q32HDXEF40B2H74VRSJR,for downgrade,01KZRTCK0GE00TNY4ZJBWA6PY0,01KZRRGW14XPKB44H9B6WS515H,01KZRW4877RK7R5ZV77193KMDQ,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14KMGR1H2QPNVXB420,01KZRRGW14VWS3587600FPGYJJ
01KZV5Q32H7WJCR2ZA0FSBMEVJ,for pullout,01KZRTCK0AXEK1DFEBESVMVJ5D,01KZRRGW143DR9TSRKKQDPRDKM,01KZRW48773P9B1HDR1BKFG957,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14X04WHWJ78QR6J8H3,01KZRRGW14THZB9B34PPHZSFE2
01KZV5Q32H83PYCXEA82BEWAAH,pullout by distributor,01KZRTCK0E5BF0MZG6B4468W6Y,01KZRRGW14VWS3587600FPGYJJ,01KZRW4877MED929DRBY96SNBC,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14DC1V4DFEXXX74JBW,01KZRRGW14XPKB44H9B6WS515H
01KZV5Q32HB1P9BE3BN4PV8QF0,pullout by dealer,01KZRTCK0CHE4EMABHFK85SSXE,01KZRRGW14Y65J9N71RS7C99PT,01KZRW4877HQV77AK3B14GNXZ1,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14G35YB41SN7AN85CV,01KZRRGW14X04WHWJ78QR6J8H3
01KZV5Q32H0G3XFSEX1ZRY8R4D,for downgrade,01KZRTCK0GV68BW06WW51MJ7ZG,01KZRRGW14MXEWF9HMYNXVS5ER,01KZRW4877VGS7YRYB4P0A5H4N,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14N5VHBCMAJGNJ0GJH,01KZRRGW140MQ9ZE887EQDG87Z
01KZV5Q32HJ1HAC9ZPWWZRZ4MJ,for replacement - broken unit,01KZRTCK0EM2T547BMFCFG54J6,01KZRRGW14Z2V2BPKDSQ6DKV67,01KZRW4877HTSZDBP5ZKDZNQYA,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW140MQ9ZE887EQDG87Z,01KZRRGW14WH1V6PTWDSASC4XK
01KZV5Q32H4R5ZFE0X6N5060ZC,pullout by dealer,01KZRTCK0G6PC451Y2FF1Y1NKE,01KZRRGW14X9Y2N7Y1J43BS87F,01KZRW4877B3D0MZHS3AQRJ814,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW1448AZYH3Y9E70DS21,01KZRRGW14A7VW9HY70W2ZKDCX
01KZV5Q32H9CSQN1FRMTG3FNYF,for upgrade,01KZRTCK0G5HE6VCYV7JZD8CEM,01KZRRGW142RC6MARTSS19R7GK,01KZRW4877R9Q45MFW4A93MM51,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14W9JF1K1J0X6X34N8,01KZRRGW14THZB9B34PPHZSFE2
01KZV5Q32H1ARRAXF4X0ZFQN1R,for upgrade,01KZRTCK092BEYMXEF98F8WW13,01KZRRGW14Y65J9N71RS7C99PT,01KZRW4877T3KKF85T8W2FJ0J5,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14WSB3JJJKQDEREKF3,01KZRRGW14FX4FRK4R4E3MKR5J
01KZV5Q32H536NW0FM6ZFWJ45M,pullout by dealer,01KZRTCK0D0T9KQRQB997BVJZY,01KZRRGW14W9JF1K1J0X6X34N8,01KZRW4877HVT4X8HFK0HTQ94N,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14KVWBG89MRPJPJBXC,01KZRRGW14XPKB44H9B6WS515H
01KZV5Q32HCGXXQ2W4K46PQMW0,pullout by distributor,01KZRTCK0GP87SNNJYJNB2TJVE,01KZRRGW14MXEWF9HMYNXVS5ER,01KZRW48779V159SGJGWDHBYTJ,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW142RC6MARTSS19R7GK,01KZRRGW14X04WHWJ78QR6J8H3
01KZV5Q32HX3MVCS1TF328W3X2,for downgrade,01KZRTCK08YCCX02TVJ5CPZ9D1,01KZRRGW1448AZYH3Y9E70DS21,01KZRW48773P9B1HDR1BKFG957,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14WSB3JJJKQDEREKF3,01KZRRGW1442K27HM42RTFZG1M
01KZV5Q32JSNEJGVH3927TN94W,for upgrade,01KZRTCK0EC0F6RP7DWRWPWP26,01KZRRGW14Z2V2BPKDSQ6DKV67,01KZRW4877MED929DRBY96SNBC,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14X9Y2N7Y1J43BS87F,01KZRRGW14J5MRZ241JHXYMPE5
01KZV5Q32J8S4C6D3BYWBGX15W,pullout by distributor,01KZRTCK0BA00X94QFB56JKRDV,01KZRRGW14KBMMYGKVHMX9RQD8,01KZRW48773P9B1HDR1BKFG957,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW142XAJ3EN2YJAF1HJB,01KZRRGW14KBMMYGKVHMX9RQD8
01KZV5Q32JGHPSDE2FFDY2TSQ2,pullout by dealer,01KZRTCK0C1ZAZXVFRE6P7XM5B,01KZRRGW142XAJ3EN2YJAF1HJB,01KZRW4877B4VKB2E5TT4BWFP8,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW147SW8PDR6Z12DT4B9,01KZRRGW14RBSVD8GEY7WA5YWC
01KZV5Q32JQ8WR14APHMEM1105,for replacement - broken unit,01KZRTCK0BJQMP8F8F3AB15H7Y,01KZRRGW14WSB3JJJKQDEREKF3,01KZRW4877V5PZPAVH7Z3DSPSZ,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW142RC6MARTSS19R7GK,01KZRRGW14FX4FRK4R4E3MKR5J
01KZV5Q32JYEKXYQJKNT82SGYA,for pullout,01KZRTCK0EKZQ38Z5JJK7W95SX,01KZRRGW14MXEWF9HMYNXVS5ER,01KZRW48774CQFFFPSV57ZNBPR,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW143XAZME28X8CPEY8S,01KZRRGW14J5MRZ241JHXYMPE5
01KZV5Q32JX86YB61F6D1DHF74,pullout by distributor,01KZRTCK0DE8D6XWZXWCYGJJ2W,01KZRRGW14N5VHBCMAJGNJ0GJH,01KZRW4877HQV77AK3B14GNXZ1,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW1448AZYH3Y9E70DS21,01KZRRGW14VWS3587600FPGYJJ
01KZV5Q32JHPPTWR5GDHR2QQNP,for downgrade,01KZRTCK099QJBWN6CP6ETFH2R,01KZRRGW1448AZYH3Y9E70DS21,01KZRW4877WQJZ3J1CH35W5XY0,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14J5MRZ241JHXYMPE5,01KZRRGW14FX4FRK4R4E3MKR5J
01KZV5Q32JA6PT3AY738YHB4X3,deployment,01KZRTCK0AQBBSRG3B0RT20FGP,01KZRRGW14N9EVMX0Z1ZRJRRAH,01KZRW4877XM3HSHJZWNN5DMVE,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW140MQ9ZE887EQDG87Z,01KZRRGW14KBMMYGKVHMX9RQD8
