id,user_id,account_id,order_date,expected_delivery_date,received_delivery_date,updated_by,status,total_price,created_at,updated_at
01M0MX49WGR3C7SVBDEE5BKPPF,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-12-05,,,,pending,7840.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG66S681CJJ2HTWB9W,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-05-17,,,,confirmed,2450.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGYNNV8051W92JD8QC,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-05-06,,,,processing,13955.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGHPT6VM2MVE0CZT9H,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-11-06,,,,confirmed,2100.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG41XHT6C361BDBN8W,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-06-25,,,,processing,3090.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGM4X8XR7MVYBRGS8K,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-07-18,,,,delivered,3850.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGVK2JVBWATZFDC2FP,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-07-21,,,,confirmed,4560.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGWCYZW025FKDREAYE,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-02-08,,,,confirmed,6075.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGGXHQKFR7F7MGGSYF,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-08-20,,,,processing,7825.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGZ490F5TRFQEP0WRQ,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-08-24,,,,confirmed,1050.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGAPG5SZDEH3Q5YFA2,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-03-09,,,,delivered,540.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGPDND4QZYC2GQCF3V,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-10-09,,,,pending,2016.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG7TY8WZS5WPG44048,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-12-09,,,,confirmed,1092.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG9278Y4NGZXDJACP3,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-09-17,,,,cancelled,16025.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGT6D7JZW2H19E11JN,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-09-24,,,,delivered,2660.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGR0V19BRFK2FN2GS8,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-07-10,,,,delivered,11270.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGP2N4YZDVCBSMZH5H,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-11-10,,,,delivered,10850.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG4GTJNGZ371J968R9,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-10-20,,,,pending,3160.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGHMXFBHBF0NN8XEAY,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-10-21,,,,processing,4910.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGSJMYNWJ3CDGN7KAF,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-01-11,,,,processing,620.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGT325HH6A16PDJTVH,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-08-11,,,,delivered,3500.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG6P4B8J61TM7KPGX4,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-11-14,,,,delivered,240.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGACBZW2KWJR653RYF,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-11-22,,,,delivered,5344.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG57F33G3AQMHE7CWB,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-03-12,,,,pending,600.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGX2K3QAJ06AJR7NGH,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-09-12,,,,pending,7966.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGMRQNFAF9D7JZH8CB,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-12-15,,,,confirmed,5810.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGAB1M5MJP18ECN0R1,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-12-22,,,,delivered,360.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGPE61GAAB6DK5HDZP,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-01-01,,,,cancelled,4465.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGRPH96BFKCCFKKQE5,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-01-13,,,,confirmed,2485.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGTDV4RE2K88YFK0KB,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-01-22,,,,pending,4470.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGTGFNP29VY1ZTE988,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-02-02,,,,delivered,11465.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGRM47Z9D0EWEQZWP7,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-09-02,,,,confirmed,8980.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGP8KRT5QNS06393A4,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-02-13,,,,pending,780.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG9T0WSMKBMAARSBGW,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-02-18,,,,cancelled,2620.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGF08WJX5GZ5FPXJ4K,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-02-23,,,,delivered,6990.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG0V4X25NVYM9W887D,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-03-03,,,,confirmed,1550.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGG6EPKW6AWK07ENEA,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-08-03,,,,processing,2505.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGVTVRQFZ9H7EV05PX,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-11-03,,,,delivered,2268.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG55E2R7R3FG7PXTS7,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-03-16,,,,delivered,2530.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGG95JHA1GC60ZW5EQ,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-03-21,,,,pending,4925.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGZT1MAYKZMBTP3K67,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-03-04,,,,processing,13930.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGY7S7KTVSWNA45ZEV,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-09-04,,,,delivered,9165.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGRN2PMXSB1VYQAP3H,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-12-04,,,,cancelled,5600.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGYD9RATN2HVAEF6SV,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-04-20,,,,processing,18100.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG5QBB93EYDEA190N1,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-04-23,,,,delivered,2990.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGC58AHNC0S8EPCHGB,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-04-05,,,,confirmed,665.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGWD15HV0WFZ1JCR2A,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-05-17,,,,delivered,2520.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGQPVTMMGTTDEDDZ1D,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-05-25,,,,processing,13445.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGH4J6HTZRCHRF13DZ,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-06-06,,,,processing,13310.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGX8J2FF133G1V7BX0,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-12-06,,,,delivered,510.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG73JEKBZ6YMHY6BAF,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-06-16,,,,delivered,6840.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGJ2VKDM8B3GSG7GCS,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-06-23,,,,cancelled,9995.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGF3D39MH89EQVSQHS,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-03-07,,,,pending,7966.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGQ874NDJ6W4S1T9JG,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-07-15,,,,pending,700.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG5NVPN4JVH3VQDMBW,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-07-20,,,,confirmed,490.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGKGM6566RE7VG7DQZ,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-04-08,,,,confirmed,2570.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG58ACXJJAMB9SV00T,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-07-08,,,,processing,3310.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG6W2HKSZR4VNS6C2N,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-12-08,,,,confirmed,5465.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGECKJCDQ9Q1Z5351Q,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-08-20,,,,pending,120.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGGMK7ZRFHDH692JDT,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-08-23,,,,processing,700.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG5YANZGDSCP13GDGM,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-03-09,,,,cancelled,4475.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGC3TWDMHAE1FGFZFA,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-07-09,,,,delivered,750.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGXB2NBMXWP22KRCP5,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-09-14,,,,pending,2900.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGXZPSCCZ2WBRBMAKH,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-09-20,,,,processing,6640.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGCPFYFNT68EV3M1N9,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-09-25,,,,delivered,9270.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGZS8ZVM6QRZGPBC6R,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-04-10,,,,pending,2100.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG9M7CKQH4GYF7KNR6,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-09-10,,,,pending,10720.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGWZN62NF9PS29C2N9,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-10-16,,,,processing,2870.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGM5YRX8XEEP9WMB4Z,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-07-11,,,,confirmed,13715.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGS8KVGR7RQD1NSMFX,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-11-16,,,,processing,5265.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG709CJB8ZSSY5DCMY,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-06-12,,,,confirmed,7070.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG7GEAVDS51Q32YDZ7,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-12-12,,,,processing,345.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG24B6JDPP2SBY4PDJ,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-12-20,,,,confirmed,8455.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGD8P9301HRM7840Q5,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-12-25,,,,confirmed,2017.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG0JZ3N4GM2RXTSNKN,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-02-01,,,,cancelled,3850.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGQKF863TAX0VA6D2W,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-08-01,,,,delivered,5240.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGT7EFHC9QPHHSG489,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-01-13,,,,confirmed,4335.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGPJ6MTF39G9KCFPNS,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-01-18,,,,pending,4680.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG6EFPF4GV8CW9KV70,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-01-22,,,,delivered,1715.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG0D165PD0TAB1FBVE,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-05-02,,,,delivered,700.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGR20KPBF3HNXPH2T7,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-10-02,,,,confirmed,1400.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG4G35975P41AA0PMJ,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-02-14,,,,confirmed,8050.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG5GEEPFZAEVBHT4DJ,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-02-17,,,,processing,4775.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGFWWAA88N3VVZJNQX,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-09-03,,,,confirmed,5030.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG1KBNE4DF43BP4D7D,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-11-03,,,,delivered,12525.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGCCD2A4SWJYPF2VAY,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-03-23,,,,confirmed,930.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGAYSNJZSP4MCSA6TV,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-11-04,,,,confirmed,330.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG572QM9W1M551WBPG,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-04-17,,,,pending,9100.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGSKAZHTCRRHAWR9FG,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-01-05,,,,delivered,6655.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG9RQSZT9DX2MSQE1T,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-08-05,,,,delivered,7626.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGDCYE5T1BTJWMM7B8,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-05-14,,,,confirmed,2424.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGTAKDEQ2YFGXJMPZN,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-05-17,,,,delivered,1146.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGMTJT74JPVC31TRQ3,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-05-21,,,,delivered,6300.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG9Q6BWN1PZKEV58YK,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-05-06,,,,confirmed,4855.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGJY6D2P2A9B9XEBVK,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-07-06,,,,delivered,6010.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG4MDWGQ29MBN3XSSA,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-06-14,,,,pending,6870.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG3P02VGXQFY3RKFEF,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-06-19,,,,delivered,4900.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG0XNAC2GNW9HQ1C8S,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-06-07,,,,confirmed,4900.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG2M1CPYMERZCD5XZF,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-07-13,,,,cancelled,1125.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG290GARHXF41E0XER,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-07-20,,,,pending,2555.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGWNY677VF3J5FEQ2D,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-07-25,,,,pending,350.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGFY3BZXX1Q3EPQCA0,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-09-08,,,,confirmed,6840.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG9BPC9Q85T4VRS58D,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-08-15,,,,delivered,2450.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGTV1QB42HE4MGE43D,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-08-16,,,,pending,600.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGEBKA8WV89Q10KN01,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-08-21,,,,confirmed,3675.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGCY6MP9T27QFK3RGM,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-08-09,,,,confirmed,1360.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGDNW9Y7KRFBHQMW3Z,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-12-09,,,,confirmed,425.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGCWREXA1VCAWBKNV4,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-09-17,,,,processing,6510.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG0WCZMTD0XTZS0957,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-05-10,,,,confirmed,5545.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
